no,category,color,도로명전체주소,brand,상세영업상태명,소재지전체주소,영업상태명,openDate,closeDate,latitude,longitude
267,cafe,purple,"인천광역시 연수구 아트센터대로 149 (송도동, 커넬워크 102동 121호)",공차 커넬워크점,폐업,인천광역시 연수구 송도동 23-1번지 커넬워크 102동 121호 ,폐업,20130725,20170209,37.3978937,126.6353511
268,cafe,purple,"인천광역시 연수구 아트센터대로 149, 101동 지상1층 107호 (송도동, 커낼워크 D1)",차오름 송도커낼워크점,영업,인천광역시 연수구 송도동 23-1번지 커낼워크 D1 101동 107호,운영중,20141125,,37.3981307,126.6356333
269,cafe,purple,"인천광역시 연수구 센트럴로 350, 지상1층 (송도동)",스무디킹코리아,폐업,인천광역시 연수구 송도동 26-1번지 지상1층 ,폐업,20140730,20140805,37.3943277,126.640779
270,cafe,purple,"인천광역시 연수구 인천타워대로 323, D동 지상1층 102호 (송도동, 센트로드 상가)",이디야커피(EDIYA COFFEE),영업,인천광역시 연수구 송도동 30-3번지 센트로드 상가 D동 102호,운영중,20140325,,37.3994143,126.6297563
271,cafe,purple,"인천광역시 연수구 해돋이로 118, 지상1층 103호 (송도동, 마린프라자)",카페 옳음,폐업,인천광역시 연수구 송도동 3-31번지 마린프라자 103호,폐업,20140801,20170220,37.3922988,126.6495649
272,cafe,purple,"인천광역시 연수구 송도문화로 119, 지하1층 (송도동, 송도글로벌대학캠퍼스 기숙사B동)",테이크미아웃(Take me out),폐업,"인천광역시 연수구 송도동 187번지 승도글로벌대학캠퍼스, 지하1층 기숙사B동 ",폐업,20140401,20160429,37.3766797,126.6671464
273,cafe,purple,"인천광역시 연수구 신송로 122, 지상4층 (송도동, 송도프라자 405호 일부)",블럭스타,폐업,인천광역시 연수구 송도동 2-6번지 송도프라자 지상4층 405호 일부 ,폐업,20140610,20170117,37.3957141,126.6524444
274,cafe,purple,"인천광역시 연수구 송도과학로 32, A118호 (송도동, 송도테크노파크IT센타)",요거프레소 송도IT센타점,영업,인천광역시 연수구 송도동 172-1번지 송도테크노파크IT센타 A118호,운영중,20140128,,37.3814779,126.6631831
275,cafe,purple,"인천광역시 연수구 송도문화로28번길 28, 203동 지상1층 138호 (송도동, 글로벌캠퍼스푸르지오)",요거프레소 글로벌캠퍼스푸르지오점,영업,인천광역시 연수구 송도동 190-2번지 글로벌캠퍼스푸르지오 203동 138호,운영중,20140409,,37.3772435,126.6546055
276,cafe,purple,"인천광역시 연수구 컨벤시아대로 50, 지상1층 117호 (송도동, 송도푸르지오월드마크 1단지)",아낌없이 주는 나무,영업,인천광역시 연수구 송도동 20-22번지 송도푸르지오월드마크 1단지 117호,운영중,20131209,,37.3979448,126.6513925
277,cafe,purple,"인천광역시 연수구 컨벤시아대로 177 (송도동, 롯데마트 송도점 지상2층)",앤젤리너스 LM 송도점,영업,인천광역시 연수구 송도동 6-11번지 롯데마트 송도점 지상2층 ,운영중,20131212,,37.392921,126.646044
278,cafe,purple,"인천광역시 연수구 컨벤시아대로 69, 1층 (송도동, 송도밀레니엄빌딩, 116호일부)",윤군커피,영업,"인천광역시 연수구 송도동 3-1번지 송도밀레니엄빌딩, 116호일부 ",운영중,20140227,,37.3956611,126.6509535
279,cafe,purple,"인천광역시 연수구 아트센터대로 131 (송도동, 커낼워크 202동 159호)",카페159,영업,인천광역시 연수구 송도동 19-1번지 커낼워크 202동 159호 ,운영중,20121002,,37.3991807,126.6367117
280,cafe,purple,"인천광역시 연수구 아트센터대로 175, 지상1층 (송도동, G-Tower)",카페드림(인천송도G-Tower점),영업,인천광역시 연수구 송도동 24-4번지 G-Tower 1층 ,운영중,20130313,,37.3963539,126.6342116
281,cafe,purple,"인천광역시 연수구 센트럴로 263 (송도동, 송도국제업무단지 C8-2 업무복합시설(IBS빌딩, 11층 일부))",유니토스 BSC라운지(송도점),영업,"인천광역시 연수구 송도동 29-13번지 송도국제업무단지 C8-2 업무복합시설(IBS빌딩, 11층 일부) ",운영중,20140710,,37.3982989,126.6337295
282,cafe,purple,"인천광역시 연수구 신송로 122, 지상2층 209호 (송도동, 송도프라자)",엔크리스토,폐업,인천광역시 연수구 송도동 2-6번지 송도프라자 209호,폐업,20140307,20160721,37.3957141,126.6524444
283,cafe,purple,"인천광역시 연수구 인천타워대로 238, A동 지상1층 (송도동, 컴팩스마트시티)",인천연수지역자활센터 봄날,영업,인천광역시 연수구 송도동 24-7번지 컴팩스마트시티 지상1층 A동 ,운영중,20140307,,37.3928059,126.6358902
284,cafe,purple,"인천광역시 연수구 컨벤시아대로 60, 지상2층 201,202,203호 (송도동, 송도푸르지오월드마크2단지)",설화당(송도점),폐업,"인천광역시 연수구 송도동 20-23번지 송도푸르지오월드마크2단지,지상2층 201,202,203호 ",폐업,20140716,20151117,37.3973377,126.6506942
285,cafe,purple,"인천광역시 연수구 센트럴로 194, A동 지상1층 139, 140, 141 142호 (송도동, 센트럴파크2 )",투썸플레이스 송도센트럴파크점,영업,"인천광역시 연수구 송도동 23-4번지 센트럴파크2 139, 140, 141 142호 A동 ",운영중,20131226,,37.3946302,126.6407177
286,cafe,purple,"인천광역시 연수구 송도국제대로 157, 지하1층 A-B07호 (송도동)",홉슈크림,영업,인천광역시 연수구 송도동 168-2번지 오네스타 지하1층 A-B07호 ,운영중,20171206,,37.3811611,126.6568672
287,cafe,purple,"인천광역시 연수구 컨벤시아대로 81 (송도동, 드림시티 112호)",빽다방(PAIK'S COFFEE) 인천송도점,영업,인천광역시 연수구 송도동 3-2번지 드림시티 112호 ,운영중,20150312,,37.394591,126.6497562
288,cafe,purple,"인천광역시 연수구 아트센터대로 107 (송도동, 커낼워크 301동 121호)",바닐라빈(VANILLA BEAN),폐업,인천광역시 연수구 송도동 18-1번지 커낼워크 301동 121호 ,폐업,20150312,20170904,37.400785,126.637915
289,cafe,purple,"인천광역시 연수구 해돋이로 107 (송도동, 더샵퍼스트월드 D동 1호)",라 메종 드 레아(LA MAISON DE LEA),영업,인천광역시 연수구 송도동 4-1번지 더샵퍼스트월드 D동 1호 ,운영중,20150318,,37.3910848,126.6480396
290,cafe,purple,"인천광역시 연수구 컨벤시아대로 165 (송도동, NEAT TOWER 9층 일부)",카페오아시아 포스코대우점,영업,인천광역시 연수구 송도동 6-10번지 NEAT TOWER 9층 일부 ,운영중,20150319,,37.392921,126.646044
291,cafe,purple,"인천광역시 연수구 해돋이로 107 (송도동, 더샵퍼스트월드 F동 상가 12호 일부)",쿠키마켓,영업,인천광역시 연수구 송도동 4-1번지 더샵퍼스트월드 F동 상가 12호 일부 ,운영중,20150319,,37.3910848,126.6480396
292,cafe,purple,"인천광역시 연수구 센트럴로 194 (송도동, 더샵 센트럴파크2 A동 226호)",(주)어린농부딸기뮤지엄 송도점(까페),영업,인천광역시 연수구 송도동 23-4번지 더샵 센트럴파크2 A동 226호 ,운영중,20150325,,37.393689,126.6418962
293,cafe,purple,"인천광역시 연수구 컨벤시아대로 165 (송도동, NEAT TOWER 1층)",투썸송도동북아무역센터점,폐업,인천광역시 연수구 송도동 6-10번지 NEAT TOWER 1층 ,폐업,20150327,20151109,37.392921,126.646044
294,cafe,purple,"인천광역시 연수구 신송로125번길 13 (송도동, 아크리아 1층 107-1)",윤군커피,폐업,인천광역시 연수구 송도동 3-6번지 아크리아 1층 107-1 ,폐업,20150330,20170306,37.3944978,126.6511844
295,cafe,purple,"인천광역시 연수구 센트럴로 232 (송도동, 더샵센트럴파크 1 E동 212호)",마마살롱,폐업,인천광역시 연수구 송도동 23-3번지 더샵센트럴파크 1 E동 212호 ,폐업,20150330,20170822,37.3968551,126.6376186
296,cafe,purple,"인천광역시 연수구 컨벤시아대로130번길 14 (송도동, 송도플러스메디타워 104호 )",폴인스위트(Fall in Sweet),영업,인천광역시 연수구 송도동 22-19번지 송도플러스메디타워 104호 ,운영중,20150622,,37.3930369,126.6448037
297,cafe,purple,"인천광역시 연수구 송도문화로28번길 28, 201동 109,110호 (송도동, 글로벌캠퍼스푸르지오)",루즐리인더윈드(loosely in the wind),폐업,"인천광역시 연수구 송도동 190-2번지 글로벌캠퍼스푸르지오 201동 109,110호 ",폐업,20151124,20160329,37.3772435,126.6546055
298,cafe,purple,"인천광역시 연수구 신송로125번길 13, 아크리아 지상3층 302호 (송도동)",마리앤쥬(ZOO),영업,인천광역시 연수구 송도동 3-6번지 아크리아 지상3층 302호일부 ,운영중,20171229,,37.3944978,126.6511844
299,cafe,purple,"인천광역시 연수구 센트럴로 123 (송도동, 지상1층 전시장내)",주식회사 트립티,폐업,인천광역시 연수구 송도동 6-1번지 송도컨벤시아 지상1층 전시장내 ,폐업,20171115,20171119,37.3891199,126.6461628
300,cafe,purple,"인천광역시 연수구 컨벤시아대로 50, 푸르지오월드마크 1단지 지상1층 158호 (송도동, 푸르지오월드마크)","카페,륀느",영업,인천광역시 연수구 송도동 20-22번지 푸르지오월드마크 1단지 지상1층 158호 ,운영중,20171214,,37.3979448,126.6513925
301,cafe,purple,"인천광역시 연수구 센트럴로 194 (송도동, 센트럴파크2 A동 111호)",한스(HANS) 송도점,영업,인천광역시 연수구 송도동 23-4번지 센트럴파크2 A동 111호 ,운영중,20151106,,37.393689,126.6418962
302,cafe,purple,"인천광역시 연수구 컨벤시아대로 69, 132호 (송도동, 송도밀레니엄)",커피식스 쥬스식스,폐업,인천광역시 연수구 송도동 3-1번지 송도밀레니엄 132호,폐업,20151117,20171228,37.3956611,126.6509535
303,cafe,purple,"인천광역시 연수구 해돋이로 107 (송도동, 더샵퍼스트월드 H 동 10호)",커피에반하다,영업,인천광역시 연수구 송도동 4-1번지 더샵퍼스트월드 H 동 10호 ,운영중,20160404,,37.3910848,126.6480396
304,cafe,purple,"인천광역시 연수구 센트럴로 123 (송도동, 송도컨벤시아전시장내)",헬로팜(리엔제이),폐업,인천광역시 연수구 송도동 6-1번지 송도컨벤시아전시장내 ,폐업,20160331,20160414,37.3891199,126.6461628
305,cafe,purple,"인천광역시 연수구 센트럴로 123 (송도동, 컨벤시아전시장내)",(주)롯데리아 엔제리너스커피,폐업,인천광역시 연수구 송도동 6-1번지 ,폐업,20160331,20160414,37.3891199,126.6461628
306,cafe,purple,"인천광역시 연수구 첨단대로 80, A동 120호 (송도동, 아이에프이제트입주기업근로자기숙사)",이디야커피 송도라이크홈점,영업,인천광역시 연수구 송도동 207-3번지 아이에프이제트입주기업근로자기숙사 A동 120호,운영중,20161229,,37.3671515,126.6538259
307,cafe,purple,"인천광역시 연수구 센트럴로 123, 지상1층 (송도동, 송도컨벤시아 전시장내)",세븐스 에비뉴,폐업,인천광역시 연수구 송도동 6-1번지 송도컨벤시아 전시장내 지상1층 ,폐업,20171024,20171029,37.3881259,126.6460025
308,cafe,purple,"인천광역시 연수구 아트센터대로 149, 102동 지상1층 118호 (송도동, 커낼워크 D1(SPRING))",커피홀(Coffee Hole),영업,인천광역시 연수구 송도동 23-1번지 커낼워크 D1(SPRING) 지상1층 102동 118호,운영중,20170822,,37.3981307,126.6356333
309,cafe,purple,"인천광역시 연수구 송도국제대로 157, 지하1층 A-B08호 (송도동)",송도이디야 오네스타점,영업,인천광역시 연수구 송도동 168-2번지 오네스타 ,운영중,20171103,,37.3811611,126.6568672
310,cafe,purple,"인천광역시 연수구 센트럴로 123 (송도동, 지상1층 전시장내)",카페 따라주,폐업,인천광역시 연수구 송도동 6-1번지 송도컨벤시아 지상1층 전시장내 ,폐업,20171129,20171202,37.3891199,126.6461628
311,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-4, D동 (송도동, 송도트리플스트리트 D동 지상6층 일부)",(주)지피엠 몬스터 송도지점,영업,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 D동 지상6층 일부 ,운영중,20170929,,37.3787776,126.6627003
312,cafe,purple,"인천광역시 연수구 센트럴로 160, 판매시설동 지상1층 130호 (송도동, 송도 센트럴파크 푸르지오)",피터펫 카페,영업,인천광역시 연수구 송도동 23-5번지 송도 센트럴파크 푸르지오 판매시설동 지상1층 130호 ,운영중,20170929,,37.3943277,126.640779
313,cafe,purple,"인천광역시 연수구 송도국제대로 165 (송도동, 지상1층 홈플러스 매장내)",(주)커피빈코리아 송도홈플러스점,영업,인천광역시 연수구 송도동 168-3번지 지상1층 홈플러스 매장내 ,운영중,20151013,,37.3848777,126.6587343
314,cafe,purple,"인천광역시 연수구 아트센터대로 149 (송도동, 커넬워크 101동 106호)",그리다꿈,영업,인천광역시 연수구 송도동 23-1번지 커넬워크 101동 106호 ,운영중,20160229,,37.3978937,126.6353511
315,cafe,purple,"인천광역시 연수구 인천타워대로 234 (송도동, 인천종합관광안내소 지상1층)",애인(AIN)카페,영업,인천광역시 연수구 송도동 24-7번지 인천종합관광안내소 지상1층 ,운영중,20161125,,37.3924657,126.6359872
316,cafe,purple,"인천광역시 연수구 컨벤시아대로391번길 20, 1층 (송도동, 송도제24호근린공원복합문화시설)",스위트 몬스터,영업,인천광역시 연수구 송도동 12-8번지 송도제24호근린공원복합문화시설 1층 ,운영중,20161222,,37.3712179,126.6303505
317,cafe,purple,"인천광역시 연수구 컨벤시아대로42번길 35, 716동 지상1층 103,104호 (송도동, 송도더샵그린애비뉴7단지)",폴제이,영업,"인천광역시 연수구 송도동 16-8번지 송도더샵그린애비뉴7단지 716동 103,1호",운영중,20170510,,37.3996729,126.6481462
318,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-4, D동 지하1층 B120호 (송도동, 송도트리플스트리트)",인투스킨,영업,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 D동 B120호,운영중,20170511,,37.3787776,126.6627003
319,cafe,purple,"인천광역시 연수구 아트센터대로 149, 101동 301층 (송도동, 커넬워크D1 SPRING)",자이언트 아처리 리얼양궁카페,영업,인천광역시 연수구 송도동 23-1번지 커넬워크D1(SPRING) 101동 301호,운영중,20170630,,37.3981307,126.6356333
320,cafe,purple,"인천광역시 연수구 센트럴로 160, 판매시설동 지상1층 142,143호 (송도동, 송도 센트럴파크 푸르지오 )",탐앤탐스,영업,"인천광역시 연수구 송도동 23-5번지 송도 센트럴파크 푸르지오 판매시설동 142,143호 ",운영중,20170630,,37.3943277,126.640779
321,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-1, A동 지상1,2층 105B,206B호 (송도동, 송도 트리플스트리트 )",스타벅스 송도트리플점,영업,"인천광역시 연수구 송도동 170-1번지 송도 트리플스트리트 A동 105B,호",운영중,20170704,,37.3797524,126.6610888
322,cafe,purple,"인천광역시 연수구 아트센터대로 131, 201동 지상2층 136호 (송도동, 커낼워크 D2 (SUMMER))",카페벵갈(CAFE BENGAL),영업,인천광역시 연수구 송도동 19-1번지 커낼워크 D2 (SUMMER) 201동 136호,운영중,20170628,,37.3993232,126.6369138
323,cafe,purple,"인천광역시 연수구 센트럴로 350, 지상1층 (송도동, 달빛축제공원내)",커피위드인,폐업,인천광역시 연수구 송도동 26-1번지 달빛축제공원내 ,폐업,20170803,20170813,37.3943277,126.640779
324,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-4 (송도동, 디동 지하1층 105호 일부)",문박스,영업,인천광역시 연수구 송도동 176-5번지 디동 지하1층 105호 일부 ,운영중,20170711,,37.3787776,126.6627003
325,cafe,purple,"인천광역시 연수구 인천타워대로 60, 지상3층 (송도동, 송도 북일프라자1자 302호 일부 )",커피랑도서관 송도웰카운티점,영업,인천광역시 연수구 송도동 9-25번지 송도북일프라자 1차 302호 일부 ,운영중,20170809,,37.3786466,126.6454153
326,cafe,purple,"인천광역시 연수구 센트럴로 123 (송도동, 송도 컨벤시아전시장내 지상1층 일부)",캔디캔디(핫푸드),폐업,인천광역시 연수구 송도동 6-1번지 송도 컨벤시아전시장내 지상1층 일부 ,폐업,20170711,20170717,37.3891199,126.6461628
327,cafe,purple,"인천광역시 연수구 컨벤시아대로130번길 12, 지상1층 (송도동, 스위트리아 송도1동 104호 일부)",호놀룰루 쿠키 송도,영업,인천광역시 연수구 송도동 22-18번지 스위트리아 송도1동 지상1층 104호 일부 ,운영중,20170719,,37.3930411,126.642615
328,cafe,purple,"인천광역시 연수구 아트센터대로 107 (송도동, 커넬워크 301동 138호)",크리미몰랑,폐업,인천광역시 연수구 송도동 18-1번지 커넬워크 301동 138호 ,폐업,20150630,20170328,37.400785,126.637915
330,cafe,purple,"인천광역시 연수구 아카데미로 119 (송도동, 인천대학교 송도신캠퍼스 생명과학기술대학 29호관 B1층)",미유카페,영업,인천광역시 연수구 송도동 12-1번지 인천대학교 송도신캠퍼스 생명과학기술대학 29호관 B1층 ,운영중,20151102,,37.3750548,126.6328998
332,cafe,purple,"인천광역시 연수구 인천타워대로54번길 13 (송도동, 해승메디피아 102호)",뉴욕핫도그앤커피 송도웰카운티점,영업,인천광역시 연수구 송도동 9-18번지 해승메디피아 102호 ,운영중,20160226,,37.3791286,126.6463495
333,cafe,purple,"인천광역시 연수구 해돋이로 107 (송도동, 더샵퍼스트월드 E동 15호)",라미에,폐업,인천광역시 연수구 송도동 4-1번지 더샵퍼스트월드 E동 15호 ,폐업,20160523,20170421,37.3910848,126.6480396
334,cafe,purple,"인천광역시 연수구 컨벤시아대로42번길 29, 110호 (송도동, 에이스프라자1)",카페 미(cafe 美),영업,인천광역시 연수구 송도동 20-1번지 에이스프라자1 110호,운영중,20161109,,37.4013127,126.6467663
335,cafe,purple,"인천광역시 연수구 송도문화로 119 (송도동, 인천글로벌캠퍼스 지원시설 지하1층(B1096호))",공정무역 나눔카페(NANUM CAFE)인천글로벌캠퍼스점,영업,인천광역시 연수구 송도동 187번지 인천글로벌캠퍼스 지원시설 지하1층(B1096호) ,운영중,20161201,,37.375307,126.668028
336,cafe,purple,"인천광역시 연수구 컨벤시아대로391번길 20 (송도동, 송도제24호근린공원복합문화시설 지상1층 일부)",카페드라뻬티룸,영업,인천광역시 연수구 송도동 12-8번지 송도제24호근린공원복합문화시설 지상1층 일부 ,운영중,20170414,,37.3712179,126.6303505
337,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-4, D동 지하1층 (송도동, 송도트리플스트리트 B121호일부)",야미요호(Yummy YOHO),폐업,"인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 B121호일부, 지하1층 ",폐업,20170428,20170609,37.3787776,126.6627003
338,cafe,purple,"인천광역시 연수구 센트럴로 123 (송도동, 송도컨벤시아전시장 지상1층 일부)",익스트림커피,폐업,인천광역시 연수구 송도동 6-1번지 송도컨벤시아전시장 지상1층 일부 ,폐업,20170428,20170501,37.3891199,126.6461628
339,cafe,purple,"인천광역시 연수구 송도국제대로 123 (송도동, 현대프리미엄아울렛 지하1층일부)",백미당 현대아울렛송도점,영업,인천광역시 연수구 송도동 168-1번지 현대프리미엄아울렛 지하1층일부 ,운영중,20170428,,37.3848777,126.6587343
340,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-2, B동 지상1,2층 134b, 209b호 (송도동, 송도트리플스트리트)",투썸플레이스 송도트리플스트리트점,영업,"인천광역시 연수구 송도동 174-3번지 송도트리플스트리트 B동 134b,호",운영중,20170428,,37.3797524,126.6610888
341,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-4, D동 지상1,2층 119,207호 (송도동, 송도트리플스트리트)",(주)커피빈코리아 송도트리플스트리트점,영업,"인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 지상1,2층 D동 119,2호",운영중,20170428,,37.3787776,126.6627003
342,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-4, D동 지상2층 (송도동, 송도트리플스트리프 204호일부)",미스터힐링카페,영업,인천광역시 연수구 송도동 176-5번지 송도트리플스트리프 지상2층 204호일부 D동 ,운영중,20170519,,37.3787776,126.6627003
343,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-4, 지상2층 213호 (송도동, 송도트리플스트리트 D동)",희차 송도트리플스트리트점,폐업,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 D동 지상2층 213호 ,폐업,20170502,20170823,37.3787776,126.6627003
344,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-4, D동 지상1층 117호 (송도동, 송도트리플스트리트)",GS25 송도트리플점,영업,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 지상1층 D동 117호,운영중,20170502,,37.3787776,126.6627003
345,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-3, C동 지상1,2층 123b,220b호 (송도동, 송도트리플스트리트)",이코복스커피,영업,"인천광역시 연수구 송도동 176-1번지 송도트리플스트리트 지상1,2층 C동 123b,호",운영중,20170502,,37.3797524,126.6610888
346,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-3, C동 지하2층 B214a호 (송도동, 송도트리플스트리트)",주시브로스 송도트리플스트리트점,영업,인천광역시 연수구 송도동 176-1번지 송도트리플스트리트 C동 B214a호,운영중,20170426,,37.3797524,126.6610888
347,cafe,purple,"인천광역시 연수구 송도국제대로 123 (송도동, 현대프리미엄아울렛송도점 지하1층일부)",하와이쉐이브,폐업,인천광역시 연수구 송도동 168-1번지 현대프리미엄아울렛송도점 지하1층일부 ,폐업,20170710,20170808,37.3848777,126.6587343
348,cafe,purple,"인천광역시 연수구 송도과학로16번길 33-1, A동 지하2층 (송도동, 송도트리플스트리트 B204호일부)",다락방커피,영업,인천광역시 연수구 송도동 170-1번지 송도트리플스트리트 B204호일부 ,운영중,20170614,,37.3797524,126.6610888
349,cafe,purple,"인천광역시 연수구 센트럴로 123 (송도동, 송도컨벤시아 지상1층 전시장내)",오니기리 엔지니어링(Onigiri Engineering),폐업,인천광역시 연수구 송도동 6-1번지 송도컨벤시아 지상1층 전시장내 ,폐업,20170721,20170724,37.3891199,126.6461628
350,cafe,purple,"인천광역시 연수구 송도과학로 85 (송도동, 연세대학교 송도국제화복합단지 제1기숙사 지하1층 일부)",삼성웰스토리(주)연세대송도아라샘1,영업,인천광역시 연수구 송도동 162-1번지 연세대학교 송도국제화복합단지 제1기숙사 지하1층 일부 ,운영중,20170831,,37.3825244,126.6711298
351,cafe,purple,"인천광역시 연수구 센트럴로 123 (송도동, 송도컨벤시아 전시장 지상1층일부)",카페큐브,폐업,인천광역시 연수구 송도동 6-1번지 송도컨벤시아 전시장 지상1층일부 ,폐업,20170712,20170717,37.3891199,126.6461628
352,cafe,purple,"인천광역시 연수구 센트럴로 350 (송도동, 달빛축제공원내)",(주)롯데리아 엔제리너스커피,폐업,인천광역시 연수구 송도동 26-1번지 달빛축제공원내 ,폐업,20170825,20170902,37.3943277,126.640779
353,cafe,purple,"인천광역시 연수구 센트럴로 350 (송도동, 달빛축제공원내)",엔제리너스커피,폐업,인천광역시 연수구 송도동 26-1번지 달빛축제공원내 ,폐업,20170825,20170902,37.3943277,126.640779
354,cafe,purple,"인천광역시 연수구 송도국제대로 123 (송도동, 현대프리미엄 아울렛 지상1층 일부)",공정무역 나눔카페,폐업,인천광역시 연수구 송도동 168-1번지 현대프리미엄 아울렛 지상1층 일부 ,폐업,20170912,20170917,37.3848777,126.6587343
355,cafe,purple,"인천광역시 연수구 컨벤시아대로 116, 지상1층 112호 (송도동, 송도 푸르지오 월드마크 7단지 )",쁘띠롱 제과점,영업,인천광역시 연수구 송도동 22-21번지 송도 푸르지오 월드마크 7단지 112호,운영중,20170912,,37.3932555,126.6462388
356,cafe,purple,"인천광역시 연수구 센트럴로 160, 판매시설동 지상1층 178호 (송도동, 송도 센트럴파크 푸르지오)",비체린(Bicerin),영업,인천광역시 연수구 송도동 23-5번지 송도 센트럴파크 푸르지오 판매시설동 지상1층 178호,운영중,20170912,,37.3943277,126.640779
357,conv,white,"인천광역시 연수구 송도미래로 30 (송도동, 스마트밸리 F동 114호)",위드미 송도스마트밸리,영업,인천광역시 연수구 송도동 214번지 스마트밸리 F동 114호 ,운영중,20150910,,37.3659652,126.6483186
360,conv,white,"인천광역시 연수구 아카데미로 119, 지하1층 (송도동, 인천대학교 송도신캠퍼스 공과대학)",인천대생협 공대점 GS25,영업,인천광역시 연수구 송도동 12-1번지 인천대학교 송도신캠퍼스 공과대학 지하1층 ,운영중,20170320,,37.3750804,126.632814
361,conv,white,"인천광역시 연수구 아카데미로 119, 1층 (송도동, 인천대학교 송도신캠퍼스 기숙사)",인천대생협 기숙사점 GS25,폐업,"인천광역시 연수구 송도동 12-1번지 인천대학교 송도신캠퍼스 기숙사, 지상1층 ",폐업,20170320,20170418,37.3750804,126.632814
362,conv,white,"인천광역시 연수구 아카데미로 119, 1층 (송도동, 인천대학교 송도신캠퍼스 자연대학)",인천대생협 자연대점 GS25,폐업,인천광역시 연수구 송도동 12-1번지 인천대학교 송도신캠퍼스 자연대학 지상1층 ,폐업,20170320,20170418,37.3750804,126.632814
363,conv,white,"인천광역시 연수구 아카데미로 119, 1층 (송도동, 인천대학교 송도신캠퍼스 복지회관)",인천대생협 복지회관점 GS25,영업,인천광역시 연수구 송도동 12-1번지 인천대학교 송도신캠퍼스 복지회관 지상1층 ,운영중,20170320,,37.3750804,126.632814
364,conv,white,"인천광역시 연수구 아카데미로 119, 1층 (송도동, 인천대학교 송도신캠퍼스 사회,법과대학)",인천대생협 사회대점 GS25,영업,"인천광역시 연수구 송도동 12-1번지 인천대학교 송도신캠퍼스 사회,법과대학 지상1층 ",운영중,20170320,,37.3750804,126.632814
365,conv,white,"인천광역시 연수구 인천타워대로54번길 3, 1층 103호 (송도동, 메트로프라자)",지에스(GS)25 송도메트로점,영업,인천광역시 연수구 송도동 9-26번지 메트로프라자 103호,운영중,20170322,,37.3785302,126.6456342
367,conv,white,"인천광역시 연수구 아트센터대로 203, 123호 (송도동, 송도센트럴파크 푸르지오시티)",미니스톱송도센트럴점,영업,인천광역시 연수구 송도동 83번지 송도센트럴파크 푸르지오시티 ,운영중,20161028,,37.4001714,126.6378289
372,conv,white,"인천광역시 연수구 하모니로 124, 107호 (송도동)",GS25 송도하모니점,폐업,인천광역시 연수구 송도동 8-19번지 107호,폐업,20161117,20170622,37.3788938,126.6388452
374,conv,white,"인천광역시 연수구 송도문화로84번길 24, 상가동 105,106호 (송도동, 송도에듀포레푸르지오)",GS25 에듀포레점,영업,"인천광역시 연수구 송도동 191-4번지 송도에듀포레푸르지오상가동 105,106호 ",운영중,20170109,,37.4013127,126.6467663
375,conv,white,"인천광역시 연수구 송도문화로28번길 81, 114동 101호 (송도동, 더샵그린스퀘어)",GS25 송도스퀘어점,영업,인천광역시 연수구 송도동 192-1번지 더샵그린스퀘어 114동 101호 ,운영중,20170210,,37.3714817,126.6532338
376,conv,white,"인천광역시 연수구 아트센터대로 203 (송도동, 송도센트럴파크푸르지오시티 117호)",씨유송도푸르지오시티점,영업,인천광역시 연수구 송도동 83번지 송도센트럴파크푸르지오시티 117호 ,운영중,20150720,,37.4001714,126.6378289
377,conv,white,"인천광역시 연수구 신송로6번길 7, 상가동 104-1호 (송도동, 성지리벨루스)",지에스(GS)25 송도성지점,영업,인천광역시 연수구 송도동 2-12번지 성지리벨루스 상가동 104-1호 ,운영중,20170203,,37.3893465,126.6622846
378,conv,white,"인천광역시 연수구 해송로 143, 136동 지상1층 1-1호 (송도동, 송도웰카운티1단지)",세븐일레븐 송도웰카운티점,영업,인천광역시 연수구 송도동 9-31번지 송도웰카운티1단지 지상1층 136동 1-1호,운영중,20171218,,37.3774137,126.6482229
384,conv,white,"인천광역시 연수구 아트센터대로 203, 106호 (송도동, 송도센트럴파크푸르지오시티)",GS25 송도푸르지오시티점,영업,인천광역시 연수구 송도동 83번지 송도센트럴파크푸르지오시티 106호 ,운영중,20160920,,37.4001714,126.6378289
387,conv,white,"인천광역시 연수구 새말로35번길 22 (연수동,지상1층)",예스플러스 인천연수점,폐업,인천광역시 연수구 연수동 554번지 지상1층 ,폐업,20110708,20150205,37.4226245,126.6740542
